param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
BASELINE,DEFAULT,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
BASELINE,DEFAULT,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
BASELINE,DEFAULT,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
m,10,RC204_co_100.txt,32.642966666666666,5.543934899810182,952.3533333333334,70.5182692664343,-61.52627639868072,9.023998131710586
m,10,C207_co_100.txt,44.9153,12.491203195449192,910.5196666666667,15.403863032802281,-59.98541910424004,6.3993244188089315
m,10,RC102_co_100.txt,39.574600000000004,13.678378496371561,894.689,40.97965103560542,-60.633856850026824,4.950333611734113
m,30,RC204_co_100.txt,80.85563333333333,6.0804358275812165,873.604,36.35588083102921,-4.701759486435038,0.008891164891425175
m,30,C207_co_100.txt,71.0863,2.8249897468840444,861.3530000000001,20.729508170721274,-36.669943161233235,0.6539239527108884
m,30,RC102_co_100.txt,84.24423333333334,33.04931790012213,869.0573333333333,11.81888765211574,-16.199518151548162,1.9436441725083808
m,50,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
m,50,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
m,50,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
m,70,RC204_co_100.txt,129.349,7.544972034408085,885.9156666666667,16.811031090725297,52.45359666371356,1.4183125179588134
m,70,C207_co_100.txt,140.071,35.21675266119805,861.6513333333334,26.82809445960211,24.787819755183495,0.6887858741831393
m,70,RC102_co_100.txt,132.785,20.998872564973585,851.005,29.40122757641251,32.08556291583965,-0.17396139300495267
m,90,RC204_co_100.txt,157.4,8.369634101918676,880.437,32.26734121367922,85.51512663312833,0.7911228778067736
m,90,C207_co_100.txt,180.48999999999998,8.862973090334867,841.442,9.168308949855437,60.79669301720604,-1.672787952654777
m,90,RC102_co_100.txt,166.02599999999998,13.503212654772195,846.422,15.118259655132274,65.15146792683807,-0.7115642683533412
I,5,RC204_co_100.txt,56.936933333333336,40.25344505086904,1769.3193333333334,1552.690405002019,-32.89286913954689,102.54905499891436
I,5,C207_co_100.txt,78.88616666666667,8.131615149730914,871.6276666666666,17.57829301534521,-29.72112180838743,1.854576318588886
I,5,RC102_co_100.txt,29.260366666666666,30.06157592348301,2634.2816666666668,1497.9997387377387,-70.89376057317817,209.01099683123593
I,10,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
I,10,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
I,10,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
I,15,RC204_co_100.txt,141.31633333333335,16.95114351108307,869.7453333333333,23.960443951090145,66.55856082377834,-0.4328432762378157
I,15,C207_co_100.txt,121.36333333333333,18.385860663382964,889.1043333333333,24.854446409713752,8.121351064019338,3.896822735114452
I,15,RC102_co_100.txt,143.81866666666667,3.2577465115219444,885.7176666666667,15.617621212378454,43.061110400061544,3.897962982079116
I,20,RC204_co_100.txt,163.55066666666667,14.413891436157465,850.086,12.823271813386793,92.76443861244745,-2.683414619440972
I,20,C207_co_100.txt,161.25633333333334,14.20732773372013,874.121,33.69101926329923,43.66161631159762,2.1459362879882997
I,20,RC102_co_100.txt,167.989,23.071787447009825,863.9236666666667,27.74493150709393,67.10412794117549,1.341446057500708
alpha,0.75,RC204_co_100.txt,155.62466666666666,43.65826356296518,1457.7466666666667,31.383477075259425,83.42267944031163,66.88067789599168
alpha,0.75,C207_co_100.txt,208.71033333333332,13.651705290304694,1377.7033333333334,19.93588807485975,85.93789904437224,60.992353358877985
alpha,0.75,RC102_co_100.txt,272.9723333333333,40.866993531863024,1385.1166666666668,21.15687201202799,171.53446781476487,62.47931544686456
alpha,1.0,RC204_co_100.txt,186.80100000000002,44.01347944664225,886.9336666666667,50.95052484845796,120.16779650695686,1.534851649196608
alpha,1.0,C207_co_100.txt,192.61166666666668,71.24536139520477,862.721,26.98248111275167,71.59576174044226,0.8137824172048906
alpha,1.0,RC102_co_100.txt,160.91966666666667,58.19952110054973,888.8743333333333,35.6489762732864,60.07203190041004,4.268251674314858
alpha,1.25,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
alpha,1.25,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
alpha,1.25,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
alpha,1.5,RC204_co_100.txt,110.05906666666667,14.396683632466656,862.9826666666667,19.536913326657615,29.718053937678402,-1.2070233333931197
alpha,1.5,C207_co_100.txt,96.06343333333334,17.953240613976448,901.8676666666667,45.50575711196701,-14.418070807918223,5.388289744245937
alpha,1.5,RC102_co_100.txt,105.1109,10.512869048456755,858.4923333333334,10.766157407976806,4.557234590432133,0.7043305399411259
alpha,1.75,RC204_co_100.txt,120.90133333333333,5.126033294208428,891.9346666666667,13.326798427729523,42.49698960258826,2.107358717291099
alpha,1.75,C207_co_100.txt,147.426,14.282100090672945,880.1846666666667,14.690076287525986,31.340313949551874,2.854509710895349
alpha,1.75,RC102_co_100.txt,117.57249999999999,18.73530596894537,870.4526666666667,25.477939522915392,16.953193854144345,2.1073219407975983
beta,0.75,RC204_co_100.txt,97.19213333333333,1.2804073661664614,896.482,47.27706577189406,14.552801290198389,2.6279306977580084
beta,0.75,C207_co_100.txt,104.17826666666666,18.951304476561326,865.1743333333334,14.797800658656445,-7.188648876588015,1.1004681624962966
beta,0.75,RC102_co_100.txt,105.67653333333334,12.607575209108738,860.0733333333333,18.190928984890636,5.119888483848533,0.8897876959362724
beta,1.0,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
beta,1.0,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
beta,1.0,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
beta,1.25,RC204_co_100.txt,92.78269999999999,19.541881858971514,869.5473333333333,39.37683499639519,9.355745488332621,-0.45551002278504577
beta,1.25,C207_co_100.txt,102.68706666666667,19.418828462173853,854.3863333333334,15.138651602217871,-8.517143688639965,-0.16017007943453337
beta,1.25,RC102_co_100.txt,94.3673,8.572223152135038,868.7233333333334,23.96250000173886,-6.129774136025035,1.9044647353784805
beta,1.5,RC204_co_100.txt,85.00006666666667,8.078117566817985,844.1606666666667,5.4869656763400165,0.18296144530506736,-3.361737997595191
beta,1.5,C207_co_100.txt,90.31099999999999,8.194292366641553,867.693,24.596321940485318,-19.542854767151116,1.3947884738307763
beta,1.5,RC102_co_100.txt,110.74736666666666,23.558175065215323,863.915,7.917836636354644,10.164011504413626,1.3404294253995255
beta,1.75,RC204_co_100.txt,106.25266666666667,14.376792491141181,863.358,21.010802174119835,25.231746580522497,-1.16405572966891
beta,1.75,C207_co_100.txt,105.9,37.26807025806407,876.9350000000001,68.67441558542747,-5.6547742782308035,2.4747679539869507
beta,1.75,RC102_co_100.txt,92.74966666666667,10.33333849843957,861.658,30.147287091876077,-7.738886682056282,1.0756749655127062
rho,0.2,RC204_co_100.txt,196.339,13.673751314105433,842.4856666666667,9.082864764672728,131.4094945871778,-3.55348951510334
rho,0.2,C207_co_100.txt,112.14416666666666,69.721353788372,1720.3113333333333,1466.0021000258946,-0.09191012704087993,101.0280176888221
rho,0.2,RC102_co_100.txt,208.10466666666667,8.785850973772169,838.596,7.866428732277424,107.00848772135288,-1.6295830557145734
rho,0.4,RC204_co_100.txt,115.30316666666667,14.064681922579458,860.024,26.741421596467177,35.898866361927375,-1.5457271083985662
rho,0.4,C207_co_100.txt,119.37566666666667,19.34948209470563,870.1006666666666,41.373926153234855,6.350559181806853,1.676137813265524
rho,0.4,RC102_co_100.txt,119.003,25.83947946457126,850.598,15.035374521441117,18.37615878053746,-0.2217040005255323
rho,0.6,RC204_co_100.txt,102.08793333333332,14.471389650387184,839.5376666666667,8.292103311786065,20.32309961910861,-3.8909721859176885
rho,0.6,C207_co_100.txt,91.31673333333333,19.88371355062563,857.6393333333333,20.33465220586118,-18.646857237885385,0.21996119614953188
rho,0.6,RC102_co_100.txt,99.22033333333334,4.179749793149504,870.903,19.555943163140984,-1.302303866923342,2.1601477088240495
rho,0.8,RC204_co_100.txt,74.7222,10.846947196331323,881.5523333333333,17.119522111710147,-11.930759877344714,0.9188045847883181
rho,0.8,C207_co_100.txt,88.682,2.1757538302850303,865.6,11.520414185262657,-20.994114188310334,1.1502096973790545
rho,0.8,RC102_co_100.txt,76.99923333333334,1.4040310051182374,890.961,18.647245480231124,-23.40635554526928,4.513025403290129
Q,1.0,RC204_co_100.txt,101.8179,11.29876735356561,863.4836666666667,29.98083183191109,20.004832350820813,-1.1496695959175363
Q,1.0,C207_co_100.txt,98.21433333333333,10.415986767144693,857.9113333333333,13.375365016826017,-12.501856020336044,0.2517459200840189
Q,1.0,RC102_co_100.txt,103.75753333333333,37.34501102374095,870.86,13.21048572157735,3.210996702129982,2.1551036495528333
Q,1.5,RC204_co_100.txt,82.50026666666666,4.051797544711896,861.6963333333333,28.917340374476577,-2.763358208808628,-1.354280866938189
Q,1.5,C207_co_100.txt,113.2521,27.004819827764088,856.7206666666667,8.525273739495637,0.8951363358298061,0.11260984913553357
Q,1.5,RC102_co_100.txt,98.74836666666667,1.848948323597321,861.7243333333333,5.044941658070359,-1.7717844772647213,1.0834561112101608
Q,2.0,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
Q,2.0,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
Q,2.0,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
Q,2.5,RC204_co_100.txt,92.76713333333333,7.453566109140873,859.3296666666666,42.113270620237195,9.337398270175564,-1.6252133593377702
Q,2.5,C207_co_100.txt,81.0805,10.055182826284163,878.9733333333334,20.978758693815333,-27.766212708839404,2.7129586241577233
Q,2.5,RC102_co_100.txt,115.64226666666666,19.58786914427736,857.878,31.405819397048038,15.033127910007199,0.6322669644616682
Q,3.0,RC204_co_100.txt,96.74206666666667,12.904701174894878,867.921,19.8344529291836,14.022342747250391,-0.641690252421313
Q,3.0,C207_co_100.txt,103.08163333333333,20.58561831238822,878.0343333333334,7.494024908774566,-8.165628285155996,2.6032312132221467
Q,3.0,RC102_co_100.txt,97.75853333333333,6.69853275153099,876.869,39.26392187492228,-2.7564039224294294,2.859981606779212
LS,25,RC204_co_100.txt,93.78246666666666,17.999526741093316,867.4556666666666,14.210072671641548,10.534092627914886,-0.6949609227579179
LS,25,C207_co_100.txt,94.83636666666666,11.854435920925686,845.6106666666667,7.256607356977023,-15.51125193768523,-1.1856558968647928
LS,25,RC102_co_100.txt,107.12766666666667,8.245626254768847,844.8523333333333,16.162055696393747,6.56337805871973,-0.8956919823700501
LS,50,RC204_co_100.txt,97.37736666666666,16.7943213260713,854.586,15.907644294489337,14.771121400045967,-2.1682612888220514
LS,50,C207_co_100.txt,105.27446666666667,18.85929587904419,859.7573333333333,5.055407237140601,-6.21205552024992,0.46746136266877186
LS,50,RC102_co_100.txt,81.6824,12.478237849552315,884.9936666666666,4.052457567123131,-18.747857180278032,3.8130351003963185
LS,100,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
LS,100,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
LS,100,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
LS,150,RC204_co_100.txt,100.21713333333334,22.082250258144732,862.6863333333333,24.239231265313137,18.118133298236597,-1.2409471342020255
LS,150,C207_co_100.txt,92.3809,8.566808909389774,842.427,3.8733955388005654,-17.698802050234306,-1.5576851839949808
LS,150,RC102_co_100.txt,99.71156666666667,8.040767361597613,872.0123333333333,37.81741427349752,-0.8136580759352277,2.2902766177744773
LS,200,RC204_co_100.txt,105.65713333333333,7.302329673010749,849.917,20.89547719005239,24.529837801948272,-2.702761488968658
LS,200,C207_co_100.txt,106.04756666666667,19.523746191838626,866.7833333333333,32.007212504892294,-5.523308645788165,1.288488827241069
LS,200,RC102_co_100.txt,100.0553,16.141685701004093,866.9613333333333,8.829946791081685,-0.47173533747628127,1.6977756089626181
t,20,RC204_co_100.txt,92.34713333333333,6.48384438611333,869.667,40.615031096873466,8.842376966580176,-0.44181076014117393
t,20,C207_co_100.txt,87.41373333333334,6.043648352057995,869.334,17.91846569882586,-22.12399997624293,1.5865485178619632
t,20,RC102_co_100.txt,86.9882,8.147000845096308,850.8373333333334,30.629826139456526,-13.470005165977753,-0.19362931403922
t,30,RC204_co_100.txt,104.9622,18.762624195991346,869.9086666666667,3.3292092654763064,23.71077398152314,-0.4141451183116384
t,30,C207_co_100.txt,101.2285,19.07302128374003,877.052,22.593713439804436,-9.816565798148137,2.4884400595028815
t,30,RC102_co_100.txt,102.55983333333333,19.604952373911374,846.2456666666667,7.398580426901678,2.019605515593093,-0.7322488214887908
t,40,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
t,40,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
t,40,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
t,50,RC204_co_100.txt,104.21379999999999,30.05240384927635,863.7586666666667,44.32238195689999,22.82869316340221,-1.1181880034908271
t,50,C207_co_100.txt,111.8447,25.96823812795162,867.699,27.876018241492073,-0.3587019142251281,1.3954896074469747
t,50,RC102_co_100.txt,113.15183333333333,19.282514399925468,844.4136666666666,24.484862840811115,12.555812786027055,-0.947149207183382
t,60,RC204_co_100.txt,135.584,28.327918437470828,859.1673333333333,31.176769498030612,59.802305777802246,-1.6437970387460217
t,60,C207_co_100.txt,91.4987,6.484388599552007,849.1863333333333,13.679326530693457,-18.484744997653987,-0.7678192134760949
t,60,RC102_co_100.txt,112.45533333333333,2.5963917911850967,864.8396666666667,42.937551738930495,11.862981558321497,1.4488962503480034
p,64,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
p,64,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
p,64,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
p,64,RC204_co_100.txt,84.84483333333333,7.150256253683032,873.5263333333334,40.65424002897276,0.0,0.0
p,64,C207_co_100.txt,112.24733333333333,4.497276101523379,855.757,21.378942607154347,0.0,0.0
p,64,RC102_co_100.txt,100.52953333333333,22.85223665865846,852.488,31.57862522340071,0.0,0.0
